device_id,duration,source,song_id,dt
S45869800S,9,search,239921,2018/1/8
Y86105623Y,248,PersonalFM,1359030651,2018/1/8
E81768976E,118,search,1312711601,2018/1/8
Z30875576Z,428,DailyRecommends,1341911199,2018/1/8
K43313573K,393,RecentlyPlayed,1235362147,2018/1/8
V84347655V,189,UserCreatedList,1701015760,2018/1/8
C13574173C,441,other,470767692,2018/1/8
S11153942S,394,artist,32202144,2018/1/8
F16252441F,355,PersonalFM,26039925,2018/1/8
V11680477V,492,search,445816886,2018/1/8
H52256090H,414,UserLikeList,514352489,2018/1/8
L85193712L,99,UserCreatedList,177828,2018/1/8
J76834114J,88,search,1697769571,2018/1/8
Y88774182Y,154,RecentlyPlayed,1385528653,2018/1/8
Q64128780Q,354,other,27841359,2018/1/8
Y35778266Y,49,UserLikeList,1220963779,2018/1/8
A16950000A,313,UserCreatedList,400804087,2018/1/8
E59554288E,129,UserLikeList,814990192,2018/1/8
Y29663934Y,273,UserLikeList,4587204,2018/1/8
N54891618N,466,UserLikeList,1700545022,2018/1/8
P61450223P,151,DailyRecommends,24748063,2018/1/8
V89927016V,435,UserLikeList,24601469,2018/1/8
S59752212S,180,DailyRecommends,353025,2018/1/8
Z21611539Z,32,UserLikeList,197124,2018/1/8
L24068595L,200,other,1353968632,2018/1/8
N45153453N,33,RecentlyPlayed,1220358,2018/1/8
K76810571K,398,UserLikeList,1287977882,2018/1/8
C71613236C,275,UserLikeList,1296875184,2018/1/8
T88027963T,45,UserLikeList,471463250,2018/1/8
V69613073V,163,other,1299945930,2018/1/8
L45154396L,484,UserLikeList,27181779,2018/1/8
B56148115B,306,search,4804168,2018/1/8
W84298477W,485,UserLikeList,1247394241,2018/1/8
U67123145U,306,UserLikeList,1260818717,2018/1/8
L78015841L,77,RecommendedList,1334097204,2018/1/8
M24149479M,318,PersonalFM,1369528788,2018/1/8
Q14025344Q,34,UserCreatedList,1354143004,2018/1/8
O58645526O,217,search,449833740,2018/1/8
W81586537W,349,UserCreatedList,1391928418,2018/1/8
H65139246H,303,search,1320669571,2018/1/8
R78668288R,400,UserCreatedList,1363847984,2018/1/8
Y26520333Y,258,UserLikeList,1513618,2018/1/8
F23105155F,251,search,1300733707,2018/1/8
F69547154F,412,UserLikeList,504851504,2018/1/8
B71558250B,372,other,21393777,2018/1/8
R42521525R,197,UserLikeList,27142275,2018/1/8
T57473981T,278,UserCreatedList,1406239938,2018/1/8
Y29796053Y,369,PersonalFM,1276045333,2018/1/8
U62096848U,411,other,1402930964,2018/1/8
F41155394F,416,UserCreatedList,1260332530,2018/1/8
X38222078X,184,UserLikeList,479363454,2018/1/8
I29956533I,490,UserCreatedList,513722513,2018/1/8
Q24838638Q,442,UserCollectdList,1267863623,2018/1/8
O55301157O,77,UserLikeList,177530,2018/1/8
E38243952E,40,UserCreatedList,1323952460,2018/1/8
Y78023311Y,329,search,1698392109,2018/1/8
E80623997E,58,other,1329693142,2018/1/8
G42940126G,402,UserLikeList,1314613469,2018/1/8
D43306440D,418,other,479363917,2018/1/8
Y69504761Y,340,UserCreatedList,375696527,2018/1/8
C64356665C,119,UserCreatedList,393119483,2018/1/8
L38775429L,173,UserLikeList,478964172,2018/1/8
A22510116A,279,UserLikeList,1262334320,2018/1/8
O26010768O,223,UserCreatedList,25010461,2018/1/8
D12602379D,466,PersonalFM,502171318,2018/1/8
Z70047481Z,180,other,492270336,2018/1/8
F86555407F,243,UserLikeList,27287141,2018/1/8
E32441924E,310,other,411699558,2018/1/8
B84136407B,49,UserLikeList,362999,2018/1/8
J32206010J,108,DailyRecommends,26729478,2018/1/8
E66784179E,162,UserCollectdList,1288221074,2018/1/8
J80191219J,462,RecentlyPlayed,25023415,2018/1/8
L50080874L,179,other,31439962,2018/1/8
Y19277072Y,207,UserCollectdList,528838243,2018/1/8
P55606335P,74,PersonalFM,438335991,2018/1/8
Q40805477Q,125,other,1347428177,2018/1/8
S45685163S,485,other,1274965342,2018/1/8
Y75195425Y,136,other,386145198,2018/1/8
O35087064O,193,UserLikeList,27734758,2018/1/8
A37163588A,125,other,444212412,2018/1/8
T20983274T,281,RecommendedList,1338976328,2018/1/8
R26012648R,85,UserLikeList,1342095559,2018/1/8
A53187814A,206,other,447139702,2018/1/8
D39191604D,222,UserLikeList,260598,2018/1/8
I36583186I,88,UserCreatedList,476129808,2018/1/8
W9247221W,50,other,456860990,2018/1/8
Z21378055Z,151,UserLikeList,107138,2018/1/8
S26439387S,207,UserLikeList,1256845831,2018/1/8
L44563102L,239,UserCollectdList,39043847,2018/1/8
Q52044908Q,382,other,488065620,2018/1/8
A50645522A,77,other,1247236097,2018/1/8
I56511600I,381,UserLikeList,1399159012,2018/1/8
X82986540X,50,other,371286,2018/1/8
R73596669R,323,UserCreatedList,26724767,2018/1/8
U49974064U,143,DailyRecommends,1222615221,2018/1/8
K63590610K,241,UserCreatedList,1236936502,2018/1/8
L53674524L,109,UserLikeList,1346605834,2018/1/8
V39216530V,30,UserLikeList,37855439,2018/1/8
Y68909285Y,127,UserCollectdList,418712,2018/1/8
T28059278T,148,UserLikeList,1295608919,2018/1/8
V74283780V,354,search,520501905,2018/1/8
G79861316G,299,RecommendedList,1308840265,2018/1/8
Z70178231Z,385,UserCollectdList,1364304187,2018/1/8
M43512347M,379,search,29320032,2018/1/8
M27284950M,187,search,1282494710,2018/1/8
G74430939G,476,UserLikeList,470782681,2018/1/8
U51040805U,116,search,29990235,2018/1/8
E67801290E,350,UserLikeList,1303518307,2018/1/8
A29768997A,357,search,1257715047,2018/1/8
X63688010X,339,RecommendedList,1369512448,2018/1/8
V49592428V,465,other,511422072,2018/1/8
E46154711E,499,UserCreatedList,1362076676,2018/1/8
F79363043F,323,UserCreatedList,1293104303,2018/1/8
H47052254H,432,UserLikeList,34710140,2018/1/8
V41812248V,116,other,1364141145,2018/1/8
Y38452537Y,419,RecentlyPlayed,1372060812,2018/1/8
H49647136H,477,other,24829532,2018/1/8
W33822921W,412,UserLikeList,359249,2018/1/8
Q54005836Q,389,other,1292495119,2018/1/8
K13111722K,206,UserCreatedList,485660485,2018/1/8
Q48735263Q,135,Local,532898326,2018/1/8
Q13855326Q,314,other,1325706081,2018/1/8
P60175411P,187,search,494950380,2018/1/8
M79080533M,360,other,34440460,2018/1/8
Q17181537Q,222,other,1383156346,2018/1/8
W43736813W,113,other,1383959284,2018/1/8
K57886627K,334,search,26728910,2018/1/8
D51755954D,365,UserLikeList,24925574,2018/1/8
V78533916V,141,DailyRecommends,494950404,2018/1/8
I56560407I,162,PersonalFM,1347149329,2018/1/8
M58775477M,145,DailyRecommends,330058,2018/1/8
G37854968G,187,UserLikeList,1244955108,2018/1/8
D38025078D,237,UserLikeList,1698018021,2018/1/8
F73487241F,484,UserLikeList,162207,2018/1/8
D64524755D,441,other,96555,2018/1/8
L46554324L,409,DailyRecommends,1696654112,2018/1/8
V66515096V,239,other,210818,2018/1/8
F72763325F,351,search,1268777408,2018/1/8
L29530108L,145,UserLikeList,426166561,2018/1/8
Y46214498Y,281,other,1360608230,2018/1/8
C85337921C,97,other,28006640,2018/1/8
B18800380B,182,search,1255031894,2018/1/8
R18621866R,147,UserLikeList,1348363836,2018/1/8
W10632796W,214,other,1306847101,2018/1/8
G57534238G,57,UserLikeList,72528,2018/1/8
V75878570V,298,UserLikeList,27959596,2018/1/8
C42132221C,500,UserLikeList,1309729399,2018/1/8
E42825876E,235,other,1369528788,2018/1/8
K77474904K,467,UserCreatedList,31852276,2018/1/8
H43204481H,381,other,1315707040,2018/1/8
Y18509554Y,29,UserCollectdList,1402930964,2018/1/8
U57389436U,316,UserLikeList,26872173,2018/1/8
M56914073M,346,UserCollectdList,1222614814,2018/1/8
U83273631U,412,artist,1296658290,2018/1/8
C48124316C,453,other,1363819828,2018/1/8
J89331892J,373,Local,37291018,2018/1/8
K24958623K,391,search,1700762637,2018/1/8
K83409334K,259,UserLikeList,1700991643,2018/1/8
C83871709C,73,RecommendedList,1412803438,2018/1/8
E53383150E,333,PersonalFM,3335734,2018/1/8
R73627435R,433,other,80504,2018/1/8
O13249266O,133,UserLikeList,1271954718,2018/1/8
W28346116W,46,other,1257705795,2018/1/8
C76925996C,285,UserCreatedList,1406500864,2018/1/8
O19267763O,243,DailyRecommends,1407993200,2018/1/8
J56572633J,150,other,1365081904,2018/1/8
B81533201B,44,RecommendedList,1349461197,2018/1/8
S81106089S,419,RecommendedList,1388231367,2018/1/8
V86698065V,460,UserLikeList,1293399306,2018/1/8
K26338347K,59,RecentlyPlayed,34335841,2018/1/8
D30179051D,183,other,1314191303,2018/1/8
L49197199L,205,UserCreatedList,457330415,2018/1/8
I37036102I,255,DailyRecommends,1347874058,2018/1/8
D34150294D,318,other,1357264618,2018/1/8
Y54895512Y,306,DailyRecommends,1266386126,2018/1/8
L65013582L,477,search,1239717510,2018/1/8
W16853327W,375,other,17534557,2018/1/8
F16150549F,269,PersonalFM,1377266022,2018/1/8
M41718496M,254,other,1407993200,2018/1/8
S83996781S,13,other,434033041,2018/1/8
G18270495G,5,PersonalFM,421404950,2018/1/8
I71983035I,486,search,1328421551,2018/1/8
Y16641349Y,496,other,5085316,2018/1/8
T30930317T,178,UserCreatedList,1701189199,2018/1/8
N81920049N,484,other,239386,2018/1/8
C13992275C,306,UserLikeList,1333571003,2018/1/8
K40773971K,40,RecentlyPlayed,1700865874,2018/1/8
J48173451J,369,UserLikeList,449682,2018/1/8
U38475952U,113,UserCreatedList,1338443883,2018/1/8
U40034894U,288,UserLikeList,1365312587,2018/1/8
I23377519I,158,other,422176435,2018/1/8
A62885984A,10,other,1371448317,2018/1/8
Z36207260Z,183,UserCreatedList,24184294,2018/1/8
K71099971K,487,UserCollectdList,1258763829,2018/1/8
E19514996E,136,other,813314723,2018/1/8
Y82989869Y,305,other,1353758948,2018/1/8
Z78622627Z,249,UserCreatedList,1372032876,2018/1/8
M30357714M,358,search,496699106,2018/1/8
V68425971V,130,UserLikeList,1258934714,2018/1/8
K25313150K,94,PersonalFM,1301977378,2018/1/8
K37756912K,337,RecentlyPlayed,1372010483,2018/1/8
I35252959I,117,other,403846589,2018/1/8
O17145824O,157,PersonalFM,455636832,2018/1/8
E29287204E,3,UserCollectdList,1327294279,2018/1/8
M87265360M,93,RecommendedList,511791673,2018/1/8
Z46274954Z,255,Local,1341601603,2018/1/8
I36086019I,435,search,1699940393,2018/1/8
K64177206K,101,UserLikeList,489746485,2018/1/8
W62109019W,380,other,934411,2018/1/8
C10452538C,198,UserLikeList,1331627186,2018/1/8
W29508868W,494,UserLikeList,1360606472,2018/1/8
A38885258A,321,RecentlyPlayed,451203425,2018/1/8
I88540956I,8,UserCollectdList,21411490,2018/1/8
L24749098L,420,search,1378540585,2018/1/8
U41906678U,404,UserLikeList,423566458,2018/1/8
Y33306545Y,52,search,1395079931,2018/1/8
A9937070A,452,other,21477898,2018/1/8
Y45374693Y,397,UserLikeList,288707,2018/1/8
L88315094L,170,RecommendedList,515081553,2018/1/8
X44452878X,181,UserCollectdList,1700850733,2018/1/8
Q19056583Q,494,other,821955,2018/1/8
K33494247K,112,PersonalFM,1699669554,2018/1/8
B71895147B,33,UserLikeList,1365527114,2018/1/8
C72218910C,122,UserCreatedList,1273243577,2018/1/8
Z73622906Z,474,UserCreatedList,4964653,2018/1/8
W80923627W,248,UserCreatedList,517618051,2018/1/8
O26822627O,7,search,4810583,2018/1/8
J28562374J,207,UserLikeList,1341499587,2018/1/8
K16090012K,278,RecommendedList,27299068,2018/1/8
U78649562U,335,UserLikeList,479158328,2018/1/8
Q52416917Q,277,RecentlyPlayed,1324214743,2018/1/8
B85874226B,310,UserLikeList,1242678807,2018/1/8
Y61466897Y,253,UserLikeList,1352574775,2018/1/8
S71125601S,253,other,1314501644,2018/1/8
H83253446H,466,UserLikeList,1309122161,2018/1/8
D14151368D,215,other,26918583,2018/1/8
Y17151430Y,379,search,484934999,2018/1/8
H62468781H,77,search,1337108524,2018/1/8
N48597275N,499,UserLikeList,1391026801,2018/1/8
P27378699P,176,UserLikeList,474883039,2018/1/8
Y13455133Y,117,other,429166518,2018/1/8
K17566942K,284,UserCollectdList,1254265284,2018/1/8
O34438445O,297,UserLikeList,1383959284,2018/1/8
O19259441O,175,UserLikeList,1333914916,2018/1/8
I68462916I,177,RecommendedList,1292126972,2018/1/8
H54141725H,414,UserCollectdList,1292703137,2018/1/8
I30993932I,60,DailyRecommends,1698018021,2018/1/8
C30140316C,2,search,636454,2018/1/8
L67521299L,59,RecentlyPlayed,1370415488,2018/1/8
G25981615G,424,other,502893532,2018/1/8
W60459850W,407,DailyRecommends,26032750,2018/1/8
Y82488833Y,422,UserLikeList,4087658,2018/1/8
B87405273B,460,UserLikeList,438334710,2018/1/8
A84305157A,423,other,472042289,2018/1/8
O19958058O,38,other,471463252,2018/1/8
X39514966X,8,UserLikeList,1383569497,2018/1/8
X33348422X,160,search,421611158,2018/1/8
I11536169I,284,search,1382805357,2018/1/8
M62931560M,484,other,1248731720,2018/1/8
G73656439G,159,UserCreatedList,1351039531,2018/1/8
P13349672P,231,UserLikeList,1348462033,2018/1/8
G28623053G,481,other,491687960,2018/1/8
H50868515H,19,RecentlyPlayed,383326383,2018/1/8
R48908495R,279,artist,195211,2018/1/8
J32589010J,10,UserLikeList,1241036649,2018/1/8
M24176357M,483,search,1294665124,2018/1/8
W35980970W,244,other,1596529,2018/1/8
F63542376F,102,other,1323161716,2018/1/8
A84134231A,472,search,1994044,2018/1/8
J83903849J,430,UserLikeList,1318088857,2018/1/8
J42495872J,47,UserLikeList,24124028,2018/1/8
C60390675C,251,PersonalFM,24690629,2018/1/8
D79623066D,322,other,1345937911,2018/1/8
A88174131A,319,UserLikeList,448381016,2018/1/8
O26623504O,92,UserCreatedList,1341737246,2018/1/8
O13930552O,194,other,1321941644,2018/1/8
S55289567S,22,UserLikeList,1700560650,2018/1/8
D68615855D,349,other,1402930964,2018/1/8
N36523751N,220,other,1221765807,2018/1/8
X28859032X,377,search,31320354,2018/1/8
K27417954K,368,other,1338011000,2018/1/8
A49274533A,13,UserLikeList,333598,2018/1/8
T34176732T,389,other,1700991648,2018/1/8
M25690675M,160,other,425162632,2018/1/8
Q63690205Q,238,UserCreatedList,1293390525,2018/1/8
E34147886E,421,other,27017992,2018/1/8
V65139336V,467,UserLikeList,197606,2018/1/8
E86679788E,295,UserLikeList,17534558,2018/1/8
Y58225686Y,217,DailyRecommends,1318203132,2018/1/8
Z82317833Z,279,UserCollectdList,1314927136,2018/1/8
A64498073A,496,other,233266,2018/1/8
I19319414I,476,search,1698018021,2018/1/8
V36084476V,273,RecommendedList,1305445926,2018/1/8
U56540860U,443,UserLikeList,1396776738,2018/1/8
P50347188P,414,UserCreatedList,1262077533,2018/1/8
J78020953J,135,UserLikeList,1277597013,2018/1/8
D63983554D,7,other,1247006859,2018/1/8
R31457438R,126,UserCreatedList,488173903,2018/1/8
R57517902R,352,RecentlyPlayed,1280047744,2018/1/8
Y28004579Y,267,search,35707845,2018/1/8
B18884304B,288,other,1341460801,2018/1/8
M71659702M,218,search,1262085468,2018/1/8
G16776455G,63,UserCreatedList,21200927,2018/1/8
T22379734T,316,UserCreatedList,1262602317,2018/1/8
K89334710K,15,RecommendedList,341833,2018/1/8
V44260267V,325,search,1348126942,2018/1/8
X23077645X,40,UserCollectdList,364978,2018/1/8
L43219644L,493,DailyRecommends,1384059478,2018/1/8
G47816590G,142,UserCollectdList,1303518379,2018/1/8
V28034717V,313,other,1391522780,2018/1/8
T41641191T,121,search,814381557,2018/1/8
R19280973R,436,other,1325856083,2018/1/8
R32093398R,202,UserCollectdList,473143681,2018/1/8
V19719456V,400,search,1353281768,2018/1/8
Q75887294Q,369,other,1701102118,2018/1/8
T61028514T,333,other,1341256123,2018/1/8
E64159577E,368,UserLikeList,155797,2018/1/8
M10819776M,240,RecommendedList,1310516031,2018/1/8
S30071102S,398,UserLikeList,1388496629,2018/1/8
Z15791538Z,31,UserLikeList,1358406701,2018/1/8
P38507633P,120,UserLikeList,537510961,2018/1/8
Z86208068Z,187,UserLikeList,24954077,2018/1/8
J69372808J,72,other,1247402494,2018/1/8
Z42894388Z,69,RecommendedList,1363133438,2018/1/8
G79966923G,411,UserCreatedList,1285682801,2018/1/8
K53273567K,181,search,462816788,2018/1/8
L63090339L,95,DailyRecommends,1697492352,2018/1/8
S30933565S,27,search,1303991872,2018/1/8
V15072271V,231,search,401607188,2018/1/8
X39707752X,12,UserLikeList,1380971975,2018/1/8
N41968693N,248,PersonalFM,812886331,2018/1/8
H50067457H,419,UserLikeList,1307598553,2018/1/8
E61731256E,194,DailyRecommends,483618380,2018/1/8
Q51800414Q,161,UserCreatedList,102383,2018/1/8
V26833620V,186,UserLikeList,1298509247,2018/1/8
A20327853A,127,UserLikeList,1233465557,2018/1/8
D23429512D,53,search,490545259,2018/1/8
W38784375W,352,search,26327222,2018/1/8
A50919761A,385,UserLikeList,1303607093,2018/1/8
Y54245620Y,109,other,26606148,2018/1/8
E60469368E,176,UserLikeList,1295242710,2018/1/8
B69118799B,152,UserCreatedList,1319812637,2018/1/8
T19552348T,97,UserLikeList,29989736,2018/1/8
D29693388D,70,artist,1342930424,2018/1/8
C60558273C,102,UserLikeList,5092920,2018/1/8
P63337569P,291,other,464502522,2018/1/8
P17644979P,282,RecommendedList,1347088950,2018/1/8
D16879183D,53,other,31903918,2018/1/8
C13424238C,437,other,1697492352,2018/1/8
P60086547P,271,search,1240091007,2018/1/8
Y89553254Y,348,other,452125806,2018/1/8
G81536334G,449,other,481779264,2018/1/8
D17830869D,402,other,1324416563,2018/1/8
E47271659E,52,UserLikeList,1327959897,2018/1/8
M10835665M,483,UserLikeList,1406239938,2018/1/8
O51434154O,24,UserLikeList,383320545,2018/1/8
Y68970530Y,113,DailyRecommends,1395394711,2018/1/8
S79360331S,440,UserLikeList,479156365,2018/1/8
X61306599X,334,UserLikeList,26981421,2018/1/8
S15278991S,453,other,407464953,2018/1/8
H22851979H,387,UserLikeList,1343681814,2018/1/8
Y76578589Y,278,RecommendedList,438335201,2018/1/8
Y66995846Y,377,UserCreatedList,37874311,2018/1/8
L61184159L,104,RecommendedList,1350460661,2018/1/8
D43587762D,116,UserCreatedList,1338977231,2018/1/8
B67582117B,206,other,1347363049,2018/1/8
Q26035053Q,336,other,490985725,2018/1/8
Q83328288Q,182,UserCreatedList,1255272777,2018/1/8
I46441926I,499,other,1244045199,2018/1/8
M13667769M,104,PersonalFM,414145280,2018/1/8
X16900106X,57,search,1409573940,2018/1/8
I35368014I,483,other,495547646,2018/1/8
N20994334N,165,UserLikeList,393118926,2018/1/8
M85500960M,239,UserLikeList,1369319871,2018/1/8
K12050903K,94,search,529173594,2018/1/8
M69940542M,175,UserCollectdList,1697492352,2018/1/8
V76665470V,475,UserLikeList,1282858831,2018/1/8
K17783478K,174,UserCreatedList,465138144,2018/1/8
B36976186B,198,other,540880585,2018/1/8
D88406318D,492,UserCreatedList,1327265688,2018/1/8
T24991759T,267,other,222715,2018/1/8
I61676610I,148,Downloaded,1328197493,2018/1/8
X19869167X,146,DailyRecommends,1347677938,2018/1/8
R86938236R,70,UserLikeList,1079431,2018/1/8
U56498845U,348,UserLikeList,24138471,2018/1/8
L43620252L,60,DailyRecommends,24418128,2018/1/8
S32457185S,406,artist,517566253,2018/1/8
Z26249037Z,86,search,19904673,2018/1/8
C28303500C,17,UserLikeList,1697492352,2018/1/8
L21891951L,37,other,432805970,2018/1/8
H43170268H,174,other,1350317238,2018/1/8
R31424210R,226,other,19909588,2018/1/8
V77723490V,471,other,393165563,2018/1/8
Z64472942Z,91,search,195211,2018/1/8
E84226654E,367,search,1308144588,2018/1/8
G57894798G,475,other,1220358,2018/1/8
Z83196137Z,59,other,1282613541,2018/1/8
Y71462097Y,33,UserCreatedList,1698733216,2018/1/8
G76280235G,53,other,1325522741,2018/1/8
B24634798B,417,other,1359007873,2018/1/8
R81777729R,82,UserLikeList,394763,2018/1/8
U32524171U,470,UserLikeList,1220051911,2018/1/8
V53951808V,312,UserCreatedList,15624680,2018/1/8
Y65572906Y,402,UserLikeList,472502399,2018/1/8
O70792947O,225,PersonalFM,26613222,2018/1/8
Z80860459Z,283,UserLikeList,26782961,2018/1/8
Z47986904Z,280,other,1339896683,2018/1/8
Z33799746Z,138,DailyRecommends,1411931204,2018/1/8
M73928292M,143,UserCollectdList,1348685948,2018/1/8
T85921141T,497,UserCreatedList,147481,2018/1/8
Y71921951Y,368,UserLikeList,144465,2018/1/8
R63712715R,387,other,393118926,2018/1/8
M21977904M,239,UserLikeList,39188622,2018/1/8
O25269553O,488,RecommendedList,485786230,2018/1/8
H44600715H,164,RecommendedList,1344648528,2018/1/8
V36591488V,284,DailyRecommends,1406540797,2018/1/8
G45244669G,378,other,509450247,2018/1/8
P50861889P,249,RecentlyPlayed,307792,2018/1/8
T81159916T,274,UserCreatedList,1388160040,2018/1/8
T54571851T,12,other,1699139672,2018/1/8
G66212736G,494,other,486334491,2018/1/8
R69935531R,471,DailyRecommends,1376105251,2018/1/8
G51704559G,404,search,1357541325,2018/1/8
G19105941G,111,DailyRecommends,4964390,2018/1/8
X59514147X,171,other,1374199978,2018/1/8
B25030695B,129,search,484283893,2018/1/8
N62884210N,93,other,449984633,2018/1/8
C14989992C,204,RecommendedList,1390058778,2018/1/8
S70752073S,4,Downloaded,1292959730,2018/1/8
T31317026T,432,RecentlyPlayed,1411931958,2018/1/8
O13551409O,471,DailyRecommends,1356396531,2018/1/8
E42493988E,107,UserLikeList,101972,2018/1/8
K87981745K,488,PersonalFM,445816886,2018/1/8
J70841066J,90,Downloaded,1370428704,2018/1/8
X18479684X,158,PersonalFM,448300899,2018/1/8
C55540644C,255,UserCreatedList,1395694269,2018/1/8
E75712298E,499,other,1390126966,2018/1/8
P65738809P,398,UserLikeList,1277597013,2018/1/8
L84528224L,71,other,393165563,2018/1/8
B20303430B,313,UserLikeList,1347728136,2018/1/8
X85246880X,66,PersonalFM,1395935764,2018/1/8
U13686163U,462,Downloaded,25034176,2018/1/8
C90139509C,307,UserLikeList,423402367,2018/1/8
